18.32595714594 33.26085902641 -0.5732606726096   31.331723995 -0.4381162701243   
18.53539665618 33.26113487012 -0.5689855734483   31.32753355766 -0.4353507805127   
18.74483616642 33.26139713514 -0.5647566078641   31.32344189584 -0.4325762886078   
18.95427567666 33.26164696651 -0.5605736933321   31.31944721528 -0.4297947031   
19.1637151869 33.26188525176 -0.5564362760095   31.31554787377 -0.4270078733757   
19.37315469714 33.26211259279 -0.552343827802   31.31174212588 -0.4242177425105   
19.58259420738 33.26232979382 -0.5482963229642   31.30802787605 -0.4214264962603   
19.79203371762 33.26253787635 -0.5442935859388   31.30440316029 -0.4186358758193   
20.00147322786 33.26273748734 -0.5403349325575   31.30086640046 -0.4158469934133   
20.21091273809 33.26292889847 -0.5364198108604   31.29741587669 -0.4130614040209   
20.42035224833 33.26311266889 -0.5325481083669   31.29404936388 -0.4102812850896   
20.62979175857 33.26328970063 -0.5287196323458   31.29076461546 -0.4075081462149   
20.83923126881 33.26346057519 -0.5249338078527   31.28755996994 -0.4047425518447   
21.04867077905 33.26362539661 -0.5211900220583   31.28443407742 -0.4019854908168   
21.25811028929 33.26378439766 -0.5174879223956   31.28138505485 -0.3992388961463   
21.46754979953 33.2639382391 -0.5138272679616   31.27841038149 -0.3965043590398   
21.67698930977 33.26408755112 -0.5102076862916   31.27550785661 -0.3937822733122   
21.88642882001 33.26423252608 -0.506628660764   31.27267624843 -0.3910728471387   
22.09586833025 33.26437317181 -0.5030896622043   31.26991454991 -0.388377302317   
22.30530784049 33.26450975438 -0.4995902427697   31.26722081982 -0.3856973757719   
22.51474735073 33.26464277566 -0.4961300404436   31.26459232847 -0.3830339504219   
22.72418686097 33.26477261044 -0.4927087103391   31.26202690875 -0.3803868740338   
22.93362637121 33.26489935878 -0.4893258321222   31.25952365627 -0.3777561682134   
23.14306588144 33.26502305584 -0.4859808866756   31.25708198039 -0.3751428828094   
23.35250539168 33.26514388806 -0.4826733441469   31.25470024849 -0.3725484763768   
23.56194490192 33.26526214997 -0.4794027692697   31.25237579275 -0.3699736277621   
23.77138441216 33.26537806821 -0.4761688160402   31.25010625222 -0.367418018671   
23.9808239224 33.26549174326 -0.47297111997   31.24789056192 -0.3648812812475   
24.19026343264 33.26560324331 -0.4698092225931   31.24572842751 -0.3623638954298   
24.39970294288 33.26571269255 -0.4666826125331   31.24361898646 -0.3598670121851   
24.60914245312 33.26582025005 -0.4635908182475   31.24156022063 -0.3573915039355   
24.81858196336 33.26592603744 -0.4605334371506   31.23954969335 -0.3549373507355   
25.0280214736 33.26603012002 -0.4575100821586   31.23758569192 -0.3525039732186   
25.23746098384 33.26613255496 -0.4545203291429   31.23566754992 -0.3500910647165   
25.44690049408 33.26623343664 -0.451563731318   31.23379493321 -0.3476990372099   
25.65634000432 33.26633288531 -0.4486398695545   31.23196693611 -0.3453287040112   
25.86577951456 33.26643099924 -0.4457483623918   31.23018187741 -0.3429806061212   
26.0752190248 33.26652782581 -0.4428888169768   31.22843786336 -0.3406546517048   
26.28465853503 33.26662337755 -0.4400607828826   31.22673346324 -0.3383503393716   
26.49409804527 33.26671767173 -0.4372637741568   31.22506787641 -0.336067273143   
