32.35840433197 34.02609486818 -0.3758817138892   32.14380091096 -0.2870920282965   
32.56784384221 34.02596311372 -0.3738615637838   32.142834537 -0.285485292173   
32.77728335245 34.02583340908 -0.3718610714961   32.14188657246 -0.2838942674192   
32.98672286269 34.02570564175 -0.3698799460504   32.1409564861 -0.2823189028933   
33.19616237293 34.02557972496 -0.3679179269995   32.14004375992 -0.2807590929068   
33.40560188317 34.02545557909 -0.3659747724877   32.13914787038 -0.2792146204581   
33.61504139341 34.02533318502 -0.364050280942   32.13826830735 -0.2776853443533   
33.82448090365 34.0252125702 -0.3621442469837   32.13740471366 -0.276170917654   
34.03392041389 34.02509376159 -0.360256449006   32.13655684996 -0.2746710317205   
34.24335992413 34.02497678796 -0.3583866644822   32.13572445529 -0.2731855853274   
34.45279943437 34.02486163638 -0.3565346306592   32.13490732273 -0.2717142248583   
34.66223894461 34.02474824554 -0.3547000770703   32.13410524893 -0.2702567755383   
34.87167845485 34.02463653711 -0.3528827613858   32.1333178361 -0.2688132824788   
35.08111796509 34.02452642317 -0.3510824430699   32.13254466148 -0.2673835278647   
35.29055747533 34.0244178328 -0.3492989079247   32.13178536381 -0.2659674408314   
35.49999698556 34.02431073579 -0.3475319848658   32.13103945346 -0.2645651314235   
35.7094364958 34.0242051321 -0.3457814982899   32.13030648018 -0.2631764035461   
35.91887600604 34.02410103979 -0.344047259355   32.12958620701 -0.2618010172436   
36.12831551628 34.0239984818 -0.342329082483   32.12887837505 -0.2604388564948   
36.33775502652 34.0238974637 -0.3406267596754   32.12818269926 -0.2590895837975   
36.54719453676 34.02379796252 -0.3389400539648   32.12749908056 -0.2577527681318   
36.756634047 34.02369993202 -0.3372687360165   32.12682743765 -0.256428187731   
36.96607355724 34.02360331345 -0.3356125949806   32.12616752645 -0.2551156929301   
37.17551306748 34.02350804596 -0.3339714262505   32.12551911991 -0.253815142171   
37.38495257772 34.02341407841 -0.3323450439821   32.12488204579 -0.2525265579456   
37.59439208796 34.02332138134 -0.330733293205   32.12425598017 -0.2512500644069   
37.8038315982 34.02322994674 -0.3291360284652   32.12364048706 -0.2499857139565   
38.01327110844 34.0231397744 -0.3275530927674   32.12303521968 -0.2487334599533   
38.22271061868 34.02305086493 -0.3259843224561   32.12243988802 -0.2474931484385   
38.43215012892 34.02296322027 -0.3244295498528   32.12185416428 -0.2462644914924   
38.64158963915 34.02287683294 -0.3228885910436   32.12127779348 -0.245047123653   
38.85102914939 34.02279167496 -0.3213612469002   32.12071069443 -0.2438406693576   
39.06046865963 34.02270770964 -0.3198473233956   32.12015286162 -0.2426447816513   
39.26990816987 34.02262490716 -0.3183466422215   32.1196042601 -0.2414592358536   
39.47934768011 34.02254323805 -0.3168590345887   32.11906484316 -0.2402840011165   
39.68878719035 34.02246266635 -0.3153843409251   32.11853455253 -0.2391191617247   
39.89822670059 34.0223831653 -0.3139224194502   32.11801323557 -0.2379648068469   
40.10766621083 34.02230472753 -0.3124731427408   32.11750060239 -0.2368210288674   
40.31710572107 34.02222734723 -0.3110363816734   32.11699628012 -0.2356879138228   
40.52654523131 34.02215100515 -0.309611998384   32.11649988416 -0.2345654214571   
40.73598474155 34.02207568255 -0.3081998517239   32.11601105802 -0.2334533094168   
40.94542425179 34.02200137441 -0.3067997976545   32.1155295102 -0.2323512272929   
41.15486376203 34.02192807416 -0.305411681984   32.11505505542 -0.2312588427945   
41.36430327227 34.02185575766 -0.3040353417782   32.11458762964 -0.2301758555202   
41.5737427825 34.02178439687 -0.3026706180239   32.11412726927 -0.2291019802385   
41.78318229274 34.02171398011 -0.3013173626797   32.11367406799 -0.2280370131424   
41.99262180298 34.02164450362 -0.2999754339353   32.11322811756 -0.2269809102454   
