17.69763861522 0.002364347115279 -0.05328623603295   0.009457711096631 -0.05302761049239   
17.90707812546 0.002319601354287 -0.05272451120951   0.009266584061423 -0.05246444757142   
18.1165176357 0.00227603374352 -0.05217409910229   0.009081474743484 -0.05191280432135   
18.32595714594 0.002233603649406 -0.05163465863468   0.008902153992467 -0.05137231649746   
18.53539665618 0.002192272508417 -0.05110588357557   0.008728407171832 -0.05084269378159   
18.74483616642 0.002152008388638 -0.05058747537971   0.008559987523959 -0.05032366387313   
18.95427567666 0.002112778656646 -0.0500791267168   0.008396667323294 -0.0498148986412   
19.1637151869 0.002074545053186 -0.04958055317544   0.008238276023849 -0.04931609997071   
19.37315469714 0.002037275014697 -0.04909149549196   0.008084627177808 -0.04882702696386   
19.58259420738 0.002000944049057 -0.04861168933435   0.007935499774432 -0.0483474179803   
19.79203371762 0.001965522887169 -0.04814086945757   0.007790712264227 -0.04787699114763   
20.00147322786 0.001930977168465 -0.04767879421652   0.007650125752639 -0.04741549880784   
20.21091273809 0.001897279560372 -0.04722523841687   0.007513579707534 -0.04696271575018   
20.42035224833 0.001864409252109 -0.04677997232696   0.007380893581937 -0.04651840610901   
20.62979175857 0.00183234136918 -0.04634276706188   0.007251916029476 -0.04608233661134   
20.83923126881 0.001801046952254 -0.04591341164075   0.007126522990231 -0.0456542933919   
21.04867077905 0.00177050146115 -0.04549170960417   0.007004582119741 -0.04523406809237   
21.25811028929 0.001740685657252 -0.04507746387551   0.006885952570323 -0.04482144925469   
21.46754979953 0.001711579133429 -0.04467047612923   0.006770508291073 -0.04441623622845   
21.67698930977 0.001683158525007 -0.04427055877292   0.006658138036374 -0.04401824525185   
21.88642882001 0.001655401926374 -0.04387753853615   0.006548729118601 -0.0436272956614   
22.09586833025 0.001628291074183 -0.04349124720082   0.006442167338191 -0.04324320088449   
22.30530784049 0.001601808534565 -0.04311151459811   0.00633834953794 -0.04286577781578   
22.51474735073 0.001575935332776 -0.04273817317716   0.006237184240398 -0.04249485831943   
22.72418686097 0.001550652403255 -0.0423710659838   0.006138579726427 -0.04213028720733   
22.93362637121 0.001525942870711 -0.04201004661423   0.006042439165075 -0.04177191191725   
23.14306588144 0.001501791683732 -0.04165497184525   0.00594866922181 -0.04141957661252   
23.35250539168 0.001478183526066 -0.04130569682508   0.005857188852837 -0.04107312465492   
23.56194490192 0.001455102033291 -0.04096207831109   0.005767927116617 -0.04073240542974   
23.77138441216 0.001432531098151 -0.04062398116183   0.005680814072088 -0.04039728011908   
23.9808239224 0.00141045639151 -0.0402912800096   0.005595775213939 -0.04006762179441   
24.19026343264 0.00138886533583 -0.03996385433505   0.005512733696283 -0.03974330814304   
24.39970294288 0.001367745730807 -0.03964158268123   0.005431616890857 -0.03942421192997   
24.60914245312 0.001347084527757 -0.03932434221839   0.005352361634125 -0.03911019884406   
24.81858196336 0.001326867874337 -0.03901201370846   0.005274914332078 -0.03880113675651   
25.0280214736 0.001307082295415 -0.03870448629385   0.005199225384404 -0.03849690824287   
25.23746098384 0.001287715930296 -0.03840165709446   0.005125241490611 -0.03819741316138   
25.44690049408 0.001268758740042 -0.03810342611212   0.005052902126909 -0.03790255731154   
25.65634000432 0.001250201447509 -0.03780969150587   0.004982144211702 -0.03761223761134   
25.86577951456 0.001232034040682 -0.03752034963414   0.004912911954406 -0.03732633834399   
26.0752190248 0.00121424510704 -0.03723529951649   0.004845163278799 -0.03704474232923   
26.28465853503 0.001196822639513 -0.03695444733481   0.004778866282623 -0.03676734642305   
26.49409804527 0.001179755710379 -0.03667770684937   0.004713987933954 -0.0364940669   
26.70353755551 0.001163035609556 -0.03640499548375   0.004650484564884 -0.03622483009992   
26.91297706575 0.001146655431899 -0.03613622958667   0.004588302555155 -0.03595955710753   
27.12241657599 0.001130608383291 -0.03587132282207   0.004527388814664 -0.03569815580185   
27.33185608623 0.001114886161176 -0.03561018876014   0.004467702257347 -0.03544052626976   
27.54129559647 0.001099478719941 -0.03535274526231   0.004409216783275 -0.03518657397898   
27.75073510671 0.001084375609858 -0.03509891703014   0.004351913552656 -0.0349362194601   
27.96017461695 0.001069567827581 -0.03484863441891   0.004295768984882 -0.034689397326   
