# asign=475000
  1   0                    0
  2   0                    0
  3   0                    0
  4   0                    0
  5   0                    0
  6   0                    0
  7   0                    0
  8   0                    0
  9   0                    0
 10   0                    0
 11   0                    0
 12   0                    0
 13   0                    0
 14   0                    0
 15   0                    0
 16   0                    0
 17   0                    0
 18   0                    0
 19   0                    0
 20   0 1.658156904416129e-300
 21   0                    0
 22   0                    0
 23   0                    0
 24   0                    0
 25   0                    0
 26   0                    0
 27   0                    0
 28   0                    0
 29   0                    0
 30   0                    0
 31   0                    0
 32   0                    0
 33   0                    0
 34   0                    0
 35   0                    0
 36   0                    0
 37   0                    0
 38   0                    0
 39   0                    0
 40   0                    0
 41   0                    0
 42   0                    0
 43   0                    0
 44   0                    0
 45   0                    0
 46   0                    0
 47   0                    0
 48   0                    0
 49   0                    0
 50   0                    0
 51   0                    0
 52   0                    0
 53   0                    0
 54   0 1.097188342208393e-295
 55   0                    0
 56   0                    0
 57   0 1.00048621793619e-271
 58   0                    0
 59   0                    0
 60   0 8.253111924053729e-272
 61   0 2.099634428592878e-294
 62   0 1.114999209309501e-289
 63   0 2.094702385661424e-156
 64   0                    0
 65   0 4.294844779122645e-294
 66   0 4.663929177593766e-283
 67   0                    0
 68   0                    0
 69   0 2.312762169586681e-298
 70   0                    0
 71   0                    0
 72   0                    0
 73   0 2.31384428048559e-298
 74   0                    0
 75   0                    0
 76   0 1.434609014698623e-296
 77   0 2.084716362554774e-270
 78   0 1.305159494290981e-167
 79   0 1.30515949429097e-167
 80   0 2.657534047416051e-298
 81   0 4.887976980826836e-163
 82   0                    0
 83   0                    0
 84   0                    0
 85   0                    0
 86   0                    0
 87   0                    0
 88   0                    0
 89   0 6.483132734780722e-298
 90   0                    0
 91   0 7.204607628138387e-303
 92   0                    0
 93   0 2.499251629781026e-298
 94   0                    0
 95   0                    0
 96   0 2.986861907279647e-304
 97   0                    0
 98   0                    0
 99   0 8.355377972085493e-306
100   0                    0
101   0                    0
102   0 6.677464855212222e-292
103   0 1.025127891702956e-150
104   0 1.76231510491474e-153
105   0 2.382475275489146e-292
106   0 9.189439159025557e-164
107   0 3.478728357666461e-292
108   0 1.96678426906027e-153
109   0 1.332197636264247e-153
110   0 3.481406090314617e-299
111   0 8.061024316445651e-155
112   0                    0
113   0 1.533664214989246e-305
114   0 8.77264140236436e-305
115   0                    0
116   0                    0
117   0                    0
118   0                    0
119   0 5.411109223686595e-287
120   0                    0
121   0                    0
122   0                    0
123   0                    0
124   0 7.436849384483227e-295
125   0 5.794973931145928e-294
126   0                    0
127   0 7.08889774803628e-306
128   0 6.283820925441779e-286
129   0 2.56791368052708e-176
130   0                    0
131   0                    0
132   0                    0
133   0 1.714959898963532e-307
134   0 1.021868718869371e-151
135   0 8.541104058812566e-169
136   0 6.333194750067414e-308
137   0 1.712984798659472e-294
138   0                    0
139   0 2.354787227387693e-176
140   0                    0
141   0                    0
142   0                    0
143   0                    0
144   0 2.802304112599218e-150
